"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 014 | PanCK+",0.363,0,0,0.073,0,0.126,0.108,0,0,0,0.051,0,0.089,0.014,0.036,0,0.06,0,0.081,0,0,0,0.51,0.042,1.09246538453938,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15129.855396,264,32152.82421875,43047.72265625,2074210,1946740,397928,2020817,2020817,79.5592631784419,"LH00339:67:2232MVLT1",99.6,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","duct_cells","P4","130ee53b-431b-488b-9069-3eacec79da28","8073db07-3d59-4446-b1f8-6f5243e9de6d",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | PanCK+",0.084,0,0,0.009,0,0.154,0,0,0.013,0,0.123,0,0,0,0.101,0.044,0.202,0,0,0.13,0.093,0.048,0.77,0.015,1.07269871701053,"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","P4-12A Ins/Syto83/PanCK/CD3134 5-16-24","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14054.95887,221,36138.55078125,49021.15234375,1843828,1727180,350677,1793989,1793989,79.6965573941338,"LH00339:67:2232MVLT1",99.59,99.6,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Body","Pancreas","islet_absent","duct_cells","P4","c87d7fb0-17f6-46c0-aa4c-b6048a5b6fe7","87912fc8-5a03-4323-a9b6-25311d88cbbe",35578.75,50020.84765625,6786,7757,NA,"sample01","P4-12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 016 | CD31+CD34+",0,0.24,0,0,0.038,0.087,0,0.084,0,0,0.005,0.088,0.006,0,0.098,0.187,0,0,0,0.091,0.024,0.052,0.45,0.05,1.06736655003318,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","001","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11089.108315,258,21305.630859375,49262.26953125,2184466,2047802,409286,2129327,2129327,80.013399732982,"LH00339:67:2232MVLT1",99.58,99.56,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","duct_cells","P4","bf58e7cc-55a3-4b18-b36c-20e82f25e9c0","c2425f4c-e1d4-4308-b3e1-b2671d594d51",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","001","INS+",407,21305.63,49262.27,8496.69,19616.24,11115.6,17700.3,3244.9
"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 018 | CD31+CD34+",0.03,0,0.123,0.154,0,0,0,0.151,0,0,0,0.121,0,0,0.023,0.016,0.031,0,0,0.291,0,0.061,0.29,0.07,1.07926363534918,"P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","P4-22 Ins/Syto83/PanCK/CD3134 5-16-24","002","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",19230.627723,418,19591.66015625,41509.05859375,4424191,4144733,844234,4308558,4308558,79.6311608009491,"LH00339:67:2232MVLT1",99.6,99.61,"DRAGEN_GeoMx_3.8.4-96","HWTA21004","Tail","Pancreas","islet_present","duct_cells","P4","5389cad3-757f-4f78-a11d-7cc21f9ac646","18a7a793-eb13-4531-85ee-250e224d966a",35563.140625,66750.1015625,6794,7585,NA,"sample01","P4-22","P4-22","002","INS+",273,19591.66,41509.06,7813.15,16528.91,11115.6,17700.3,3504
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 001 | PanCK+",0,0.083,0,0.075,0,0,0,0.058,0.035,0.105,0,0.081,0.272,0.027,0.08,0,0,0,0,0.185,0,0,0.86,-0.003,1.10018330888668,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","002","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",18149.615554,94,18528.021484375,27670.75390625,2149504,1962855,258961,2095945,2095945,86.8069215504966,"A00916:314:HMWLCDRX2",98.96,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","39de9dcf-5c3e-4abc-81da-025c0322b9b5","4bb8eb93-85ca-4a82-a354-c329b6babda2",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","002","INS+",90,NA,NA,8655.5,7332.4,9463.3,16666.1,9369
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 002 | PanCK+",0.209,0,0,0.261,0,0.142,0,0,0,0.106,0,0.086,0.023,0.039,0.045,0,0,0,0,0.091,0,0,0.74,0.02,1.133883991899,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","003","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10165.297418,201,16892.0703125,15052.4267578125,1471891,1350750,264741,1437092,1437092,80.400444197668,"A00916:314:HMWLCDRX2",98.94,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","b6abf287-37cb-44a1-9ba7-9aa28fd5c7ca","9c3da5a2-e194-4121-8650-bddc036add82",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","003","INS+",80,NA,NA,5835.5,13544.4,9463.3,16666.1,4786
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 003 | PanCK+",0,0.148,0.056,0.28,0,0,0,0,0.036,0,0.107,0,0.062,0.014,0,0,0.059,0.094,0,0.131,0.014,0,0.74,0.022,1.08711490516676,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","004","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",27095.970864,421,38088.1953125,36703.7578125,2369218,2174102,477188,2313454,2313454,78.0512597844995,"A00916:314:HMWLCDRX2",99.05,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","8b139a73-d612-4a43-9200-b4c79c475958","3274396b-e19a-4709-ac66-ff9dc5026f84",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","004","INS+",172,NA,NA,6616.2,14107.9,9463.3,16666.1,3828
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 004 | PanCK+",0.197,0,0,0.225,0,0.021,0,0,0.108,0,0,0.094,0.005,0,0.041,0,0.137,0,0,0.145,0,0.027,0.72,0.023,1.09482774546353,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","005","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16342.34519,105,17098.1015625,29624.90625,1845113,1687410,271040,1800031,1800031,83.9375137044346,"A00916:314:HMWLCDRX2",99.04,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","e18d55c0-1c77-407b-83ec-25df1623389e","68b6386a-5f72-4348-b5b7-43b11f2b2f58",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","005","INS+",77,NA,NA,8718.8,20510.6,9463.3,16666.1,3916
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 005 | Other",0,0.127,0,0.149,0,0,0,0.177,0,0,0,0.175,0.054,0,0.088,0.036,0,0,0,0.195,0,0,0.69,0.028,1.10287588201925,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","006","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12992.049537,130,17208.62890625,45657.73046875,2494148,2286937,351898,2434403,2434403,84.6126937471386,"A00916:314:HMWLCDRX2",98.89,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","1b8ed26e-148f-4460-9d54-0e88c712693d","ad3b9aa7-81f8-410f-8bc2-438e97dfcbf4",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","006","INS+",113,NA,NA,13301.8,17753.6,9463.3,16666.1,3990
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 006 | INS+",0.025,0,0,0.127,0,0.135,0,0.096,0,0,0.007,0.135,0,0.027,0.123,0,0.243,0,0,0.026,0,0.057,0.21,0.09,1.06798971495897,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","007","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8149.790445,101,34653.50390625,36709.38671875,1108120,1014445,150800,1081632,1081632,85.1347288418791,"A00916:314:HMWLCDRX2",99.04,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","484a12c0-96a7-4f45-88de-5bfa72539dbe","96fb4493-983e-45c6-98b8-7ff9822e92a3",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","007","INS+",149,NA,NA,11330.8,19402.9,9463.3,16666.1,3313
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 007 | PanCK+",0.039,0.007,0,0.363,0,0.01,0,0.084,0,0,0,0.088,0,0.07,0,0.156,0,0.002,0,0.15,0,0.03,0.79,0.012,1.11184077170426,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","008","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13414.42678,154,16058.0810546875,26226.56640625,1378767,1261828,225869,1343695,1343695,82.0998583008144,"A00916:314:HMWLCDRX2",98.95,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_present","duct_cells","P3","2c7db4cb-a195-40f5-b68a-7a799cd9e222","f364cd65-ba98-4151-b24c-a75f23147df6",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","008","INS+",121,NA,NA,6287.9,21287.1,9463.3,16666.1,5607
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | CD31+CD34+",0,0.255,0.025,0,0,0.219,0,0,0,0,0,0.168,0,0,0.067,0.081,0.057,0,0,0.062,0,0.066,0.99,-0.078,1.13202654379134,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","009","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",21068.119436,141,34971.07421875,40384.8984375,3533708,3241108,509372,3447201,3447201,84.2840164536325,"A00916:314:HMWLCDRX2",99.03,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_absent","duct_cells","P3","4ef10c0c-beed-4153-8751-f3126e84ee51","b11c664d-15fa-4d97-8bab-91fe6226335f",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","009","INS-",NA,NA,NA,7656.7,19837.5,9463.3,16666.1,3650
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 008 | Other",0.069,0,0.018,0.354,0,0,0.103,0.192,0,0,0,0,0.077,0.009,0.013,0,0.14,0,0.001,0,0,0.024,0.9,-0.011,1.12542666433038,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","010","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8513.44656,118,22422.00390625,26712.134765625,882708,808319,151782,861715,861715,81.2225123991889,"A00916:314:HMWLCDRX2",98.98,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_absent","duct_cells","P3","61dd3ac3-fb3f-4b31-8fce-0716fda7d7a8","50c40589-3d59-4b1f-983b-772b75de0f4a",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","010","INS-",NA,NA,NA,13787.5,19315,9463.3,16666.1,5071
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 009 | Other",0,0.094,0,0.34,0.054,0,0,0.032,0,0,0.179,0,0,0,0,0.025,0.068,0,0.073,0,0.135,0.002,0.75,0.018,1.12167318322209,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","011","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15170.635294,125,19903.9765625,34171.1640625,2186009,2005860,354795,2135654,2135654,82.312075618438,"A00916:314:HMWLCDRX2",99.01,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_absent","duct_cells","P3","34ba5bd7-f40d-4e90-b81e-57946ce7c66d","54729405-0034-42b0-8e12-6472d67471ef",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","011","INS-",NA,NA,NA,9679.9,10009.5,9463.3,16666.1,6660
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 010 | Other",0,0.07,0.005,0.199,0,0,0,0.11,0,0,0,0.068,0.05,0,0.055,0.146,0.021,0.052,0,0.225,0,0,0.29,0.069,1.06169139145638,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","012","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16668.024054,334,16542.333984375,4858,3246711,2978531,480042,3168679,3168679,83.8832632596404,"A00916:314:HMWLCDRX2",99.1,99.08,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_absent","duct_cells","P3","c9a08919-e3c1-4c64-8c71-6d32e08779ba","6448ab0e-0732-44b5-be48-d0a9a38be136",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","012","INS-",NA,NA,NA,13246.6,10693.1,9463.3,16666.1,7070
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 011 | CD31+CD34+",0.044,0,0.043,0.238,0,0,0.046,0.115,0,0.006,0,0.094,0,0,0,0,0.175,0,0,0.163,0.075,0,0.33,0.065,1.067870524024,"P3-3A Ins/Syto/PanCK/CD3134 12-14-22","P3-3A Ins/Syto/PanCK/CD31CD34 12-14-22","013","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11123.345384,92,37293.12109375,31304.720703125,1643772,1505844,253524,1602008,1602008,83.1639930829488,"A00916:314:HMWLCDRX2",98.94,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Head","Pancreas","islet_absent","duct_cells","P3","40f3c81b-6e64-43d6-9658-85bceb5839dd","2844921e-1435-4a5f-9e58-64594ef841f8",35402.85546875,48365.9296875,6874,393,NA,"sample01","P3-3A","P3-3A","013","INS-",NA,NA,NA,6965.3,8889.6,9463.3,16666.1,8168
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 012 | PanCK+",0.093,0,0.018,0.068,0.023,0,0.132,0.05,0.018,0,0.27,0,0,0.077,0,0.027,0.069,0,0.061,0.032,0.062,0,0.44,0.051,1.08141591271201,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","001","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",22953.578258,239,19385.140625,25440.9140625,3103291,2848933,488231,3031986,3031986,82.8626717441231,"A00916:314:HMWLCDRX2",99.03,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","duct_cells","P3","d472cef2-7889-4081-9449-15cd9dadb017","f9e5435e-d06b-48c0-a734-a710f2eec62c",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","001","INS+",73,NA,NA,10274.1,12340.9,6054.5,15961.5,5560
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 013 | Other",0.02,0,0,0.251,0,0,0,0.179,0,0,0,0.049,0.155,0,0.139,0,0.091,0,0,0.117,0,0,0.33,0.064,1.07852824002152,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","002","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9308.575311,212,27091.611328125,30584.099609375,2169223,1987397,291034,2117019,2117019,85.356020966118,"A00916:314:HMWLCDRX2",99.04,99.05,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","duct_cells","P3","e200c2f2-b677-4f45-a76d-da24b82bb43c","c466a708-509e-41c6-b3f1-abf8db4d099f",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","002","INS+",132,NA,NA,5975.2,11486.4,6054.5,15961.5,4476
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 015 | Other",0.049,0,0.005,0.11,0,0.135,0,0.123,0.018,0,0,0.112,0,0,0,0.255,0,0.044,0,0.146,0.002,0,0.39,0.059,1.07235207359863,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","003","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8871.039081,148,15367.9619140625,27510.548828125,1922049,1761899,243799,1876580,1876580,86.1627142077951,"A00916:314:HMWLCDRX2",99.02,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","duct_cells","P3","b3742e92-e8ca-42a9-9bb1-9509a17a7329","9a26d25f-4aac-471f-9bba-83912a76cd11",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","003","INS+",183,NA,NA,12268.4,15138.3,6054.5,15961.5,6268
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 017 | CD31+CD34+",0,0.11,0.282,0.267,0,0,0.019,0.05,0.021,0,0.063,0,0,0,0.082,0,0.075,0,0,0,0,0.03,0.01,0.236,1.01517849680121,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","004","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12862.799228,222,30736.666015625,51493,1948703,1786320,318875,1901630,1901630,82.1490550405302,"A00916:314:HMWLCDRX2",99.01,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","duct_cells","P3","77e750be-382c-4374-a0f4-af6ccef607bb","1698b85a-2c09-4fe5-bcfb-c06acca81f5f",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","004","INS+",108,NA,NA,11776.7,20647.5,6054.5,15961.5,7396
"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22 | 018 | Other",0,0.117,0.081,0.316,0,0,0,0.065,0,0,0,0.106,0,0,0.061,0.073,0.055,0,0,0.083,0,0.043,0.08,0.158,1.0361684591082,"P3-7A Ins/Syto/PanCK/CD3134 12-14-22","P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22","005","PanCK+","1912G0062","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",20030.925601,320,27785.85546875,53993.609375,3617616,3322578,444422,3534707,3534707,86.6241815842999,"A00916:314:HMWLCDRX2",99.05,99.06,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Neck","Pancreas","islet_present","duct_cells","P3","f7867f6e-210c-4c68-9eeb-fb6a0cddbf64","867f7d6d-d738-486a-b1f8-12c10960fd90",35459.3359375,59414.984375,6846,3060,NA,"sample01","P3-7A","P3-7A","005","INS+",85,NA,NA,10515.1,21582.6,6054.5,15961.5,7176
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 001 | PanCK+",0.159,0,0,0.166,0,0.039,0.002,0.198,0,0,0,0.04,0,0,0,0.252,0,0,0,0.145,0,0,0.28,0.07,1.07088010525711,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","002","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9146.831443,116,22419.552734375,15150.7138671875,628542,573368,185955,612349,612349,67.5679493798049,"A00916:314:HMWLCDRX2",98.96,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","feabb2df-2db1-4320-b6d6-2740265310f8","560e2f54-a787-4e57-b09f-20953aa5ea6f",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","002","INS+",72,22419.6,15150.7,8963.3,6043.6,8142.8,14981.2,8975
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 002 | Other",0,0.042,0,0.119,0,0.141,0,0.07,0,0.036,0,0.019,0.174,0,0.042,0,0.108,0,0,0.248,0,0,0.56,0.037,1.07585492629619,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","003","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11592.950953,151,8335.734375,39795.12890625,821335,749202,337512,801136,801136,54.9504672972042,"A00916:314:HMWLCDRX2",98.91,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","75de281f-fab0-46b4-bfdb-cd9b5c2eb417","a17df887-b693-4208-9f39-4b9c0bfd8a92",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","003","INS+",80,8335.7,39795.1,3332.6,15874.3,8142.8,14981.2,4892
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 003 | PanCK+",0,0.178,0.059,0.156,0,0,0.141,0.038,0,0,0.107,0,0.096,0,0.028,0,0.015,0,0,0.133,0.049,0,0.03,0.215,0.997725198812226,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","004","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11943.672528,157,26926.9453125,25325.5,743399,679708,260393,725565,725565,61.6904611980439,"A00916:314:HMWLCDRX2",99.05,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","add287e5-9755-4e9c-b764-bfac6f44e1d4","9bd12972-aa83-41bd-9656-fbc68dd83d71",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","004","INS+",121,26926.9,25325.5,10765.4,10102.3,8142.8,14981.2,5539
"P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22 | 004 | CD31+ CD34+",0,0.087,0,0,0,0.19,0,0.079,0,0.062,0,0.086,0,0.013,0.077,0.087,0.015,0.035,0,0.214,0,0.057,0.24,0.082,1.05910568525876,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","005","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12588.974708,171,9765.869140625,64268.26171875,1515150,1385158,471590,1478026,1478026,65.9540644460776,"A00916:314:HMWLCDRX2",99.04,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","6dc111bd-56d8-40a2-a044-2fd8d8b7593f","68c28811-4e2f-415f-b5f3-c5c0d40e4c92",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","005","INS+",131,9765.9,64268.3,3904.4,25636.6,8142.8,14981.2,11467
