"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 006 | PanCK+",0.136,0,0,0.115,0,0.122,0.005,0.011,0.033,0,0.045,0.033,0.187,0.141,0.041,0,0,0,0.13,0,0,0,0.89,0.004,1.08133130603702,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14098.720243,114,32420.876953125,31081.6328125,2474261,2229087,143178,2410321,2410321,93.5768321290286,"A00916:293:HHH3VDRX2",98.91,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","6d4f6068-4018-492f-bec0-134da9bbc1c1","eb413a1f-59b8-4993-a46f-3ca70c1d6adc",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","008","INS+",114,32420.9,31081.6,12961.9,12398.5,11886,19743.9,7424
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 007 | INS+",0,0.228,0,0,0,0,0.155,0.283,0,0,0.111,0,0.044,0.026,0.059,0,0,0,0,0.095,0,0,0.88,0.006,1.10052053954415,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10911.603718,86,32815.75,54096.90625,1392058,1253911,105703,1353975,1353975,91.5701353604841,"A00916:293:HHH3VDRX2",98.88,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","7e224e3b-ecba-4823-847d-36e3db1e1521","80eea98a-5b40-49cb-9cf1-ac6764fcb907",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","009","INS+",86,32815.8,54096.9,13119.7,21579.3,11886,19743.9,2211
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 008 | INS+",0,0.235,0,0.003,0.072,0,0.116,0.098,0,0,0.067,0,0.054,0,0,0,0,0.069,0,0.241,0.045,0,0.32,0.066,1.0624575480161,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17390.14414,161,7364.9501953125,58319.54296875,3043587,2749953,179360,2968937,2968937,93.4777067098965,"A00916:293:HHH3VDRX2",99,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P2","e3919fee-1145-44ba-995f-e7c33ac59dfa","398692a0-3f68-4e56-980f-dfa870ce527d",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","010","INS+",161,7365,58319.5,2944.5,23263.7,11886,19743.9,9609
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 001 | INS+",0.003,0,0.083,0.082,0,0.344,0.103,0.027,0,0,0.078,0,0.069,0,0,0.02,0,0,0,0.192,0,0,0.94,-0.018,1.11591719650135,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",21891.629243,174,26618.333984375,35316.33203125,4901206,4414823,276910,4772483,4772483,93.7277213605166,"A00916:293:HHH3VDRX2",98.89,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","0088c705-20d2-4f51-a6c5-c4c0eef9106e","cb475ebf-17ca-43ff-a5f2-d15735719e6f",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 002 | PanCK+",0.09,0,0.099,0.159,0.074,0.106,0.016,0,0,0,0,0.048,0,0.032,0.067,0.069,0.084,0.033,0,0.064,0.044,0.015,0.41,0.057,1.06031211162898,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","007","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",24518.611993,174,13577.623046875,64912.01953125,10051810,9029587,327206,9777177,9777177,96.3762905213716,"A00916:293:HHH3VDRX2",98.9,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","29eefa09-7dde-4e6a-8091-f57a82f74dbb","5cd0d25a-2bb1-4c6d-b511-5c7c530b27e1",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 003 | INS+",0,0.105,0,0,0,0.134,0.144,0.031,0,0,0.145,0,0.094,0.134,0,0,0,0.005,0.209,0,0,0,0.94,-0.012,1.0847865493838,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10376.829074,81,24891,68879.6640625,2358210,2113085,102417,2291345,2291345,95.1532001788854,"A00916:293:HHH3VDRX2",98.99,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","e99edf96-13bc-485d-a921-d0a5f3a8cc35","c5f09479-5657-45f2-8cac-b491a2e55ad9",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 004 | INS+",0,0.122,0,0.071,0,0.264,0.12,0.025,0,0.073,0,0.038,0.126,0,0,0.033,0.045,0,0.043,0.039,0,0,0.96,-0.046,1.11379803268356,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Sequencing Saturation,Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",34592.407418,252,20522.609375,54398.35546875,125174,112249,77565,121680,121680,30.8991616851821,"A00916:293:HHH3VDRX2",98.92,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","2759310f-7309-420f-9dd7-a1bf2ed82d95","34eea4c1-f111-47d7-8f6b-cc44fd4af74f",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 005 | PanCK+",0.22,0,0,0,0.049,0,0,0.204,0,0,0,0.246,0.129,0.137,0,0,0,0,0,0.015,0,0,0.24,0.073,1.09092522725088,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17448.996464,156,25543.07421875,75740.015625,4842153,4377480,167026,4724159,4724159,96.1844257426647,"A00916:293:HHH3VDRX2",98.96,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","beta_cells","P2","ac8701f9-f7b3-42b3-b137-b6b8dc3557b9","5a1122ff-0423-446a-89c8-a05f9c388ea9",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 012 | Other",0,0,0.031,0.212,0,0.036,0.016,0.17,0,0,0.003,0.077,0.178,0,0,0.119,0,0.009,0,0.149,0,0,0.49,0.047,1.07839204044911,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","001","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",23086.857749,186,18160.3125,10081.58203125,1644218,1505290,449169,1606511,1606511,70.1606334991929,"A00916:314:HMWLCDRX2",98.97,99.04,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","beta_cells","P3","c88e4632-b9cd-4589-8fa6-2601a9a71451","39dcb0d3-1245-4993-8ad5-f514cefe39b0",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","001","INS+",186,18160.3,10081.6,7260.5,4021.5,8142.8,14981.2,10995
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | CD31+CD34+",0,0.078,0,0.269,0,0,0.111,0.029,0,0,0.078,0,0.065,0,0.054,0,0.12,0,0,0.14,0,0.055,0.63,0.034,1.07305286545765,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","001","PanCK-","2204G0420","False","False","False","False","True","False","False","False",NA,19200.21197,185,21733,26084,3371586,3172837,638852,3188444,3188444,79.8649599711551,"A00916:196:HW525DRXY",98.78,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","dc689b82-6aaa-4222-9a0d-9d52119a5c8d","83d85db6-e1ac-452c-bfba-7cf3bb2e906a",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","001","INS-",NA,21733,26084,8688.9,10404.9,8875.8,9923.9,516
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | INS+",0,0.095,0,0.441,0,0,0.109,0,0,0,0.006,0.004,0,0.084,0.007,0.059,0.025,0.018,0.107,0,0.046,0,0.9,-0.003,1.10657126194885,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","003","PanCK-","2204G0420","False","False","False","False","True","False","False","False",NA,27720.401727,237,19127,8098,3092177,2917637,662798,2932012,2932012,77.2830547460154,"A00916:196:HW525DRXY",98.75,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","852bd534-ae37-49fd-a241-997f058d594e","c0eb439d-1851-437a-9b1c-cda3f8b0afe6",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","003","INS-",NA,19127,8098,7647,3230.3,8875.8,9923.9,6805
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | Other",0,0.068,0,0.243,0,0,0.17,0.058,0,0,0.004,0,0.043,0.012,0.053,0.065,0.058,0,0.179,0,0,0.049,0.9,0,1.07649404867245,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","004","PanCK-","2204G0420","False","False","False","False","True","False","False","False",NA,28036.673161,242,13780,13536,4256882,3959775,860544,3979322,3979322,78.2678561281891,"A00916:196:HW525DRXY",98.67,98.8,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","1df9d398-54ba-4501-8818-f1d2892f8c67","e0fe6ee6-b568-40f8-bf62-f1d7aaf5f991",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","004","INS-",NA,13780,13536,5509.2,5399.5,8875.8,9923.9,5639
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 001 | PanCK+",0,0,0.149,0.01,0,0.028,0,0,0,0,0.113,0.053,0,0,0.147,0.015,0.21,0,0,0.105,0.131,0.039,0.64,0.033,1.0794784953074,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","002","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15300.168914,150,17167,6149,1751633,1648709,352971,1656642,1656642,78.5910673138801,"A00916:196:HW525DRXY",98.75,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","5b2ef7b8-00d8-44fa-b4b1-c4a371860e0e","4e13ac6e-fd84-4728-85a7-3bb2b1d637cb",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","002","INS-",NA,17167,6149,6863.4,2452.8,8875.8,9923.9,7737
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 002 | CD31+CD34+",0,0.059,0.073,0.021,0,0.135,0.116,0,0,0,0,0.169,0,0.029,0.005,0.004,0.016,0,0.136,0,0.044,0.195,0.38,0.063,1.06988466058344,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","005","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",8945.234321,92,25058,11241,1273484,1187530,261537,1212069,1212069,77.9763879649356,"A00916:196:HW525DRXY",98.83,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","9ff3b645-3baf-4979-a073-26e207fa5358","bdab4092-eec8-4d0a-95d8-38709c344f99",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","005","INS-",NA,25058,11241,10018.2,4484,8875.8,9923.9,5559
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 002 | INS+",0,0.262,0,0.152,0,0,0.095,0.093,0,0,0,0.006,0.018,0,0,0.037,0.165,0,0.098,0,0.035,0.039,0.86,0.009,1.0781052374604,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","007","PanCK-","2204G0420","False","False","False","False","True","False","False","False",NA,32210.243958,255,41804,20528,1881987,1766555,431011,1777079,1777079,75.6016087809324,"A00916:196:HW525DRXY",98.71,98.88,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","77d47963-ad6b-4e77-996d-942e9390830c","a74a80ba-d7b5-4ffc-baf4-2517cf2879a0",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","007","INS-",NA,41804,20528,16713.2,8188.6,8875.8,9923.9,8027
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 002 | Other",0,0.036,0,0.283,0,0,0.035,0.064,0,0,0,0.082,0.103,0.033,0.042,0,0.168,0,0.098,0,0.023,0.033,0.93,-0.006,1.08917898490617,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","008","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14404.465245,134,33846,11385,1315091,1240485,288051,1247011,1247011,76.7791629886698,"A00916:196:HW525DRXY",98.78,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","8de05ad2-5b2a-46cf-bb45-c1b64c1c2433","e9469f01-3f43-41fd-b2ad-8dc1cad5d8d5",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","008","INS-",NA,33846,11385,13531.6,4541.5,8875.8,9923.9,7117
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 002 | PanCK+",0,0.105,0,0,0,0.093,0.185,0.165,0,0.067,0,0.02,0.02,0,0,0.121,0.088,0,0.018,0.044,0,0.074,0.9,-0.003,1.07906586969214,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","006","PanCK-","2204G0420","False","False","False","False","True","False","False","False",NA,14047.045031,129,31639,15283,1922026,1806242,437603,1820522,1820522,75.7727369865167,"A00916:196:HW525DRXY",98.8,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","5693cb25-c96e-4048-8f79-c471e6d49812","9b10e28a-4242-410e-817c-69b407e3d3cf",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","006","INS-",NA,31639,15283,12649.3,6096.4,8875.8,9923.9,5375
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 003 | CD31+CD34+",0.132,0,0,0,0,0,0.033,0.065,0.092,0,0,0.07,0,0,0.02,0.234,0.158,0,0.124,0,0,0.071,0.31,0.067,1.04941797307974,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","009","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13262.02839,133,25445,38473,1538907,1438464,334160,1445003,1445003,76.7696654208934,"A00916:196:HW525DRXY",98.63,98.85,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","e8b99966-7656-45af-81f3-a4e4be18c353","843372a7-ae56-411a-833d-4aaf34f62fbc",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","009","INS-",NA,25445,38473,10172.9,15346.9,8875.8,9923.9,5576
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 003 | PanCK+",0,0.139,0,0.237,0,0,0,0.232,0,0,0,0.026,0,0.04,0.088,0.045,0.051,0,0.065,0,0.037,0.04,0.94,-0.017,1.11126878732299,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","010","PanCK-","2204G0420","False","False","False","False","True","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11014.475667,101,28539,44216,677090,633938,160312,637423,637423,74.711722597478,"A00916:196:HW525DRXY",98.76,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","beta_cells","P1","d76a4a86-da4f-4bf1-bc16-b9aa69431789","5aac8884-c2c3-4787-878a-ce7beb2bf0ba",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","010","INS-",NA,28539,44216,11409.9,17637.8,8875.8,9923.9,8119
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | INS+",0,0.097,0.045,0,0.237,0,0.056,0,0,0.082,0,0,0.147,0.002,0.099,0.04,0.147,0,0.031,0.015,0,0.001,0.85,0.009,1.07258684997699,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","001","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,58293.147543,481,11380,48978,3291666,3098373,727247,3115827,3115827,76.5281003933355,"A00916:196:HW525DRXY",98.74,98.88,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","60f5c978-f2c8-4874-8d9e-f75af46b3a11","efbb7736-9816-4b65-8bea-15111cc28859",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","001","INS-",NA,11380,48978,4549.7,19537.3,8215.6,15993.7,5099
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | Other",0,0.136,0.022,0.15,0,0,0.302,0,0,0,0,0.055,0,0,0.035,0.002,0.183,0,0,0.012,0,0.103,0.9,-0.001,1.0795411560701,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","002","PsnCK-","2204G0420","False","False","False","False","False","False","False","True","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",38549.229411,330,26083,68940,1703067,1602603,332160,1611043,1611043,79.2737190682908,"A00916:196:HW525DRXY",98.84,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","6fb5ea69-3387-4a66-ba0a-2ec837a185ca","60656b04-ed77-4c1f-af71-7f5b59f6863c",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","002","INS-",NA,26083,68940,10428,27500.2,8215.6,15993.7,11717
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | CD31+CD34+",0,0.232,0,0.042,0.034,0,0.178,0.04,0.131,0,0,0,0,0.016,0.032,0,0.059,0,0.117,0,0.013,0.107,0.73,0.02,1.07666048991818,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","003","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,68386.400918,506,35549,38299,2929818,2764208,656783,2780268,2780268,76.2397402800368,"A00916:196:HW525DRXY",98.82,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","9feda114-1eb1-4d3a-b10c-faaead0823c7","7b485fc5-8527-48e7-90e3-448c361f07b1",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","003","INS-",NA,35549,38299,14212.5,15277.5,8215.6,15993.7,6040
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | INS+",0,0.047,0,0.391,0,0,0.101,0,0.055,0,0,0.035,0.065,0.059,0.007,0,0.157,0,0,0.084,0,0,0.89,0.004,1.1023945684252,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","005","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,61274.201187,501,30102,42367,3880539,3638700,809142,3659661,3659661,77.7628823480913,"A00916:196:HW525DRXY",98.74,98.9,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","44018388-cedd-4c50-a9dd-86358f59b065","5d39fa90-13c8-4e2e-9dcf-755703c8c6f6",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","005","INS-",NA,30102,42367,12034.8,16900.2,8215.6,15993.7,3925
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | Other",0,0.034,0,0.178,0,0,0.073,0.056,0.059,0,0.077,0,0.097,0,0.025,0.065,0.188,0,0,0.146,0,0.002,0.69,0.025,1.06830660771417,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","006","PsnCK-","2204G0420","False","False","False","False","False","False","False","True","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13551.824253,142,20554,23457,1018108,955226,211045,960962,960962,77.906275582951,"A00916:196:HW525DRXY",98.68,98.91,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","fbbae64a-9d8a-46dc-942a-8b87e5f8023a","727e57ef-b3bd-4cbc-80b4-671d1c16272d",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","006","INS-",NA,20554,23457,8217.5,9357,8215.6,15993.7,6637
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | PanCK+",0,0.124,0,0.196,0.119,0,0.082,0.058,0,0,0.11,0,0,0,0.042,0.033,0.08,0,0.104,0,0.018,0.035,0.94,-0.015,1.10046331943823,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","004","PsnCK-","2204G0420","False","False","False","False","False","False","False","True","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17509.284211,151,32160,56631,938287,876234,241020,881223,881223,72.4936489567855,"A00916:196:HW525DRXY",98.67,98.85,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","3a520ecf-d964-4558-b096-baf2e816232d","4b297609-1e6d-42d4-b81c-65ac562576c4",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","004","INS-",NA,32160,56631,12857.6,22590.1,8215.6,15993.7,8066
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | CD31+CD34+",0,0.038,0.051,0.186,0,0,0.166,0,0.019,0.005,0.004,0,0.094,0,0,0.318,0,0.062,0.02,0.039,0,0,0.03,0.157,1.01400841529367,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","007","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,26587.534355,272,31956,22353,1616429,1525288,357974,1533651,1533651,76.5307273118257,"A00916:196:HW525DRXY",98.75,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","43c68fe1-767b-4fd2-9a60-fd72dbc6d34b","fa76f8da-609f-4371-ace3-4b958bf110a2",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","007","INS-",NA,31956,22353,12776,8916.6,8215.6,15993.7,8419
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | INS+",0,0,0.031,0.316,0,0,0.248,0,0,0,0,0.12,0.122,0.038,0.026,0,0.003,0,0,0.082,0,0.013,0.83,0.013,1.10760391641458,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","009","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,33301.324584,312,40553,23715,1761393,1651775,392570,1662681,1662681,76.2334458385676,"A00916:196:HW525DRXY",98.71,98.94,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P1","e43ea47e-0a3d-4c87-aece-463ef13b28bd","3ddbcec6-f41f-4d3d-aad5-251e2bf2a5b9",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","009","INS-",NA,40553,23715,16213.1,9459.9,8215.6,15993.7,10327
